matchId,tier_scraped_from,rank_scraped_from,did_meta_team_win
NA1_5309024582,PLATINUM,PLATINUM I,True
NA1_5309030452,SILVER,SILVER I,True
NA1_5309030908,IRON,IRON I,True
NA1_5309049738,SILVER,SILVER I,True
NA1_5309059643,BRONZE,BRONZE IV,True
NA1_5309077701,BRONZE,BRONZE II,False
NA1_5309081587,EMERALD,EMERALD II,False
NA1_5309088393,SILVER,SILVER IV,False
NA1_5309099501,BRONZE,BRONZE IV,False
NA1_5309103818,BRONZE,BRONZE IV,True
NA1_5309105927,EMERALD,EMERALD II,False
NA1_5309106902,SILVER,SILVER IV,False
NA1_5309107847,GOLD,GOLD I,True
NA1_5309113295,BRONZE,BRONZE I,False
NA1_5309126973,DIAMOND,DIAMOND II,False
NA1_5309128461,BRONZE,BRONZE I,True
NA1_5309140893,BRONZE,BRONZE I,True
NA1_5309163680,PLATINUM,PLATINUM I,True
NA1_5309171905,GOLD,GOLD III,True
NA1_5309173162,BRONZE,BRONZE I,True
NA1_5309189630,GOLD,GOLD III,True
NA1_5309194642,BRONZE,BRONZE I,False
NA1_5309198582,GOLD,GOLD I,True
NA1_5309262538,GOLD,GOLD I,True
NA1_5309272219,BRONZE,BRONZE II,True
NA1_5309297923,GOLD,GOLD I,False
NA1_5309314074,SILVER,SILVER IV,False
NA1_5309329519,DIAMOND,DIAMOND III,False
NA1_5309350302,GOLD,GOLD I,True
NA1_5309352324,SILVER,SILVER IV,True
NA1_5309367035,DIAMOND,DIAMOND III,True
NA1_5309382910,GOLD,GOLD III,True
NA1_5309408827,PLATINUM,PLATINUM I,False
NA1_5309413545,PLATINUM,PLATINUM I,True
NA1_5309416851,EMERALD,EMERALD II,True
NA1_5309433689,EMERALD,EMERALD II,True
NA1_5309448274,PLATINUM,PLATINUM I,False
NA1_5309451721,EMERALD,EMERALD II,True
NA1_5309452391,DIAMOND,DIAMOND III,False
NA1_5309457739,IRON,IRON I,False
NA1_5309467378,PLATINUM,PLATINUM I,False
NA1_5309471076,EMERALD,EMERALD II,True
NA1_5309474257,DIAMOND,DIAMOND III,False
NA1_5309475663,PLATINUM,PLATINUM II,True
NA1_5309486836,PLATINUM,PLATINUM IV,True
NA1_5309507362,SILVER,SILVER III,True
NA1_5309512663,PLATINUM,PLATINUM IV,True
NA1_5309517438,SILVER,SILVER III,False
NA1_5309598700,GOLD,GOLD II,False
NA1_5309608448,GOLD,GOLD II,False
NA1_5309616997,DIAMOND,DIAMOND II,True
NA1_5309629514,DIAMOND,DIAMOND II,True
NA1_5309651979,GOLD,GOLD I,True
NA1_5309684018,EMERALD,EMERALD IV,True
NA1_5309684223,DIAMOND,DIAMOND II,True
NA1_5309697457,DIAMOND,DIAMOND II,False
NA1_5309699697,EMERALD,EMERALD IV,True
NA1_5309700888,DIAMOND,DIAMOND II,False
NA1_5309704431,BRONZE,BRONZE III,True
NA1_5309711749,BRONZE,BRONZE III,False
NA1_5309713660,DIAMOND,DIAMOND II,False
NA1_5309718105,PLATINUM,PLATINUM IV,False
NA1_5309724251,BRONZE,BRONZE III,True
NA1_5309731008,DIAMOND,DIAMOND II,True
NA1_5309740425,GOLD,GOLD II,True
NA1_5309748216,DIAMOND,DIAMOND II,False
NA1_5309770138,DIAMOND,DIAMOND II,False
NA1_5309783443,DIAMOND,DIAMOND II,False
NA1_5309810033,SILVER,SILVER I,False
NA1_5309853152,SILVER,SILVER IV,True
NA1_5309866899,IRON,IRON II,True
NA1_5309870853,EMERALD,EMERALD IV,True
NA1_5309895668,IRON,IRON II,False
NA1_5309898230,EMERALD,EMERALD IV,True
NA1_5309930097,DIAMOND,DIAMOND III,True
NA1_5309945904,BRONZE,BRONZE II,True
NA1_5309960177,IRON,IRON I,False
NA1_5309972841,DIAMOND,DIAMOND III,True
NA1_5309984127,BRONZE,BRONZE II,False
NA1_5309984438,GOLD,GOLD I,True
NA1_5309995146,PLATINUM,PLATINUM III,False
NA1_5310006905,DIAMOND,DIAMOND III,True
NA1_5310010097,SILVER,SILVER II,False
NA1_5310010513,PLATINUM,PLATINUM III,True
NA1_5310020434,BRONZE,BRONZE II,True
NA1_5310032175,DIAMOND,DIAMOND III,True
NA1_5310052809,DIAMOND,DIAMOND III,False
NA1_5310084195,BRONZE,BRONZE II,True
NA1_5310105054,PLATINUM,PLATINUM I,False
NA1_5310130125,PLATINUM,PLATINUM II,False
NA1_5310157419,SILVER,SILVER III,False
NA1_5310162173,PLATINUM,PLATINUM IV,True
NA1_5310201558,GOLD,GOLD III,False
NA1_5310208107,GOLD,GOLD III,True
NA1_5310216187,PLATINUM,PLATINUM I,True
NA1_5310246264,GOLD,GOLD III,True
NA1_5310261780,BRONZE,BRONZE IV,True
NA1_5310270575,GOLD,GOLD II,True
NA1_5310285468,GOLD,GOLD II,True
NA1_5310293549,GOLD,GOLD II,True
NA1_5310303473,BRONZE,BRONZE III,True
NA1_5310311624,GOLD,GOLD II,False
NA1_5310316743,BRONZE,BRONZE III,True
NA1_5310330998,GOLD,GOLD III,True
NA1_5310332766,BRONZE,BRONZE III,True
NA1_5310336062,GOLD,GOLD II,True
NA1_5310336363,GOLD,GOLD III,False
NA1_5310353773,GOLD,GOLD III,False
NA1_5310361120,SILVER,SILVER II,True
NA1_5310377199,SILVER,SILVER II,False
NA1_5310400026,GOLD,GOLD III,False
NA1_5310416367,GOLD,GOLD III,True
NA1_5310423258,BRONZE,BRONZE IV,True
NA1_5310431372,GOLD,GOLD III,True
NA1_5310435910,SILVER,SILVER II,True
NA1_5310438983,SILVER,SILVER I,True
NA1_5310442591,GOLD,GOLD III,False
NA1_5310444313,PLATINUM,PLATINUM II,False
NA1_5310456714,EMERALD,EMERALD IV,False
NA1_5310458693,BRONZE,BRONZE II,True
NA1_5310478089,GOLD,GOLD I,False
NA1_5310479620,BRONZE,BRONZE II,False
NA1_5310482526,EMERALD,EMERALD IV,False
NA1_5310484236,GOLD,GOLD II,False
NA1_5310489839,BRONZE,BRONZE II,False
NA1_5310498690,GOLD,GOLD I,True
NA1_5310510456,EMERALD,EMERALD IV,True
NA1_5310517738,GOLD,GOLD II,True
NA1_5310534680,EMERALD,EMERALD IV,False
NA1_5310559032,SILVER,SILVER IV,True
NA1_5310562443,EMERALD,EMERALD IV,False
NA1_5310572905,GOLD,GOLD I,True
NA1_5310591075,EMERALD,EMERALD IV,False
NA1_5310591272,BRONZE,BRONZE IV,True
NA1_5310617762,EMERALD,EMERALD IV,True
NA1_5310641668,GOLD,GOLD IV,False
NA1_5310642979,EMERALD,EMERALD IV,True
NA1_5310647168,GOLD,GOLD III,False
NA1_5310665158,GOLD,GOLD III,False
NA1_5310672268,EMERALD,EMERALD IV,True
NA1_5310676629,PLATINUM,PLATINUM I,True
NA1_5310687632,GOLD,GOLD III,True
NA1_5310692684,PLATINUM,PLATINUM I,True
NA1_5310698658,GOLD,GOLD III,True
NA1_5310714804,PLATINUM,PLATINUM IV,False
NA1_5310714869,GOLD,GOLD III,False
NA1_5310741706,DIAMOND,DIAMOND IV,True
NA1_5310748851,GOLD,GOLD III,False
NA1_5310755897,DIAMOND,DIAMOND IV,True
NA1_5310758914,GOLD,GOLD III,False
NA1_5310766056,SILVER,SILVER III,False
NA1_5310766573,GOLD,GOLD III,False
NA1_5310801295,IRON,IRON I,True
NA1_5310805685,IRON,IRON I,True
NA1_5310869175,BRONZE,BRONZE III,True
NA1_5310890988,BRONZE,BRONZE III,True
NA1_5310895333,DIAMOND,DIAMOND III,False
NA1_5310899803,BRONZE,BRONZE III,False
NA1_5310913505,BRONZE,BRONZE III,True
NA1_5310917697,EMERALD,EMERALD I,False
NA1_5310929426,SILVER,SILVER I,True
NA1_5310940936,SILVER,SILVER IV,True
NA1_5310941353,EMERALD,EMERALD I,False
NA1_5310949503,SILVER,SILVER I,True
NA1_5310964569,SILVER,SILVER I,True
NA1_5310964720,DIAMOND,DIAMOND III,False
NA1_5310989639,DIAMOND,DIAMOND III,True
NA1_5310993433,GOLD,GOLD III,True
NA1_5311003238,DIAMOND,DIAMOND III,False
NA1_5311011740,GOLD,GOLD II,True
NA1_5311017114,GOLD,GOLD III,True
NA1_5311023840,SILVER,SILVER IV,False
NA1_5311023964,DIAMOND,DIAMOND III,False
NA1_5311069610,DIAMOND,DIAMOND II,True
NA1_5311109329,BRONZE,BRONZE III,False
NA1_5311120740,BRONZE,BRONZE III,True
NA1_5311145784,SILVER,SILVER IV,False
NA1_5311164398,GOLD,GOLD II,False
NA1_5311181475,GOLD,GOLD II,False
NA1_5311189487,SILVER,SILVER I,False
NA1_5311192009,EMERALD,EMERALD IV,False
NA1_5311197581,DIAMOND,DIAMOND III,True
NA1_5311200691,GOLD,GOLD II,True
NA1_5311203854,GOLD,GOLD I,True
NA1_5311224529,DIAMOND,DIAMOND IV,False
NA1_5311227064,SILVER,SILVER I,True
NA1_5311228481,EMERALD,EMERALD IV,False
NA1_5311231159,GOLD,GOLD I,False
NA1_5311233773,DIAMOND,DIAMOND III,False
NA1_5311237619,GOLD,GOLD III,False
NA1_5311247994,DIAMOND,DIAMOND IV,False
NA1_5311257777,EMERALD,EMERALD IV,False
NA1_5311269878,GOLD,GOLD III,False
NA1_5311277128,DIAMOND,DIAMOND IV,False
NA1_5311320647,IRON,IRON II,True
NA1_5311336949,PLATINUM,PLATINUM II,True
NA1_5311339088,EMERALD,EMERALD IV,False
NA1_5311342681,IRON,IRON II,True
NA1_5311353774,GOLD,GOLD I,True
NA1_5311354976,EMERALD,EMERALD IV,True
NA1_5311358319,EMERALD,EMERALD IV,True
NA1_5311365253,EMERALD,EMERALD IV,True
NA1_5311370792,GOLD,GOLD I,False
NA1_5311375991,EMERALD,EMERALD IV,False
NA1_5311463304,BRONZE,BRONZE I,False
NA1_5311471606,SILVER,SILVER IV,True
NA1_5311484264,BRONZE,BRONZE I,True
NA1_5311489072,SILVER,SILVER IV,False
NA1_5311494792,GOLD,GOLD II,False
NA1_5311504072,GOLD,GOLD I,True
NA1_5311508929,GOLD,GOLD II,True
NA1_5311510495,SILVER,SILVER IV,True
NA1_5311524700,EMERALD,EMERALD IV,True
NA1_5311525069,GOLD,GOLD I,True
NA1_5311542569,EMERALD,EMERALD IV,True
NA1_5311554767,BRONZE,BRONZE II,True
NA1_5311560852,IRON,IRON I,True
NA1_5311561769,EMERALD,EMERALD IV,False
NA1_5311562992,EMERALD,EMERALD IV,True
NA1_5311573307,SILVER,SILVER IV,True
NA1_5311576332,EMERALD,EMERALD IV,True
NA1_5311606789,EMERALD,EMERALD IV,True
NA1_5311612533,GOLD,GOLD IV,True
NA1_5311615890,BRONZE,BRONZE II,False
NA1_5311621239,EMERALD,EMERALD IV,True
NA1_5311628591,GOLD,GOLD IV,False
NA1_5311698169,BRONZE,BRONZE II,True
NA1_5311706296,SILVER,SILVER I,True
NA1_5311709830,PLATINUM,PLATINUM I,True
NA1_5311723274,BRONZE,BRONZE II,False
NA1_5311732006,PLATINUM,PLATINUM I,True
NA1_5311744162,BRONZE,BRONZE III,True
NA1_5311748499,BRONZE,BRONZE II,False
NA1_5311752294,BRONZE,BRONZE II,True
NA1_5311771177,BRONZE,BRONZE IV,False
NA1_5311771399,BRONZE,BRONZE III,True
NA1_5311845411,GOLD,GOLD III,True
NA1_5311867254,EMERALD,EMERALD IV,True
NA1_5311874228,GOLD,GOLD III,False
NA1_5311885607,GOLD,GOLD II,True
NA1_5311892836,IRON,IRON IV,True
NA1_5311898074,EMERALD,EMERALD IV,True
NA1_5311901431,PLATINUM,PLATINUM I,True
NA1_5311902427,GOLD,GOLD III,False
NA1_5311921701,EMERALD,EMERALD IV,False
NA1_5311928067,PLATINUM,PLATINUM I,True
NA1_5311928349,IRON,IRON III,False
NA1_5311928351,GOLD,GOLD III,False
NA1_5311938070,GOLD,GOLD III,True
NA1_5311947635,PLATINUM,PLATINUM I,False
NA1_5311950207,GOLD,GOLD I,True
NA1_5311955867,IRON,IRON III,True
NA1_5311958146,GOLD,GOLD III,False
NA1_5311963298,EMERALD,EMERALD III,True
NA1_5311968198,GOLD,GOLD I,True
NA1_5311969760,PLATINUM,PLATINUM I,False
NA1_5311972088,IRON,IRON III,False
NA1_5311974520,IRON,IRON III,False
NA1_5311985162,EMERALD,EMERALD III,True
NA1_5311985386,GOLD,GOLD I,False
NA1_5311991417,IRON,IRON III,False
NA1_5312103121,BRONZE,BRONZE IV,False
NA1_5312103964,BRONZE,BRONZE II,True
NA1_5312111265,BRONZE,BRONZE II,False
NA1_5312120165,BRONZE,BRONZE IV,False
NA1_5312126030,BRONZE,BRONZE II,True
NA1_5312138936,BRONZE,BRONZE IV,True
NA1_5312169276,SILVER,SILVER IV,True
NA1_5312169367,GOLD,GOLD I,True
NA1_5312173706,BRONZE,BRONZE IV,False
NA1_5312180223,BRONZE,BRONZE I,False
NA1_5312180604,EMERALD,EMERALD I,True
NA1_5312188139,SILVER,SILVER IV,True
NA1_5312204051,SILVER,SILVER IV,True
NA1_5312270289,SILVER,SILVER IV,False
NA1_5312273387,GOLD,GOLD I,True
NA1_5312304258,BRONZE,BRONZE IV,False
NA1_5312344511,IRON,IRON III,False
NA1_5312345790,BRONZE,BRONZE I,False
NA1_5312371913,IRON,IRON III,True
NA1_5312374273,BRONZE,BRONZE I,False
NA1_5312377040,SILVER,SILVER IV,True
NA1_5312391246,SILVER,SILVER II,True
NA1_5312396535,IRON,IRON III,True
NA1_5312420877,BRONZE,BRONZE II,False
NA1_5312425963,SILVER,SILVER I,False
NA1_5312547406,PLATINUM,PLATINUM III,False
NA1_5312552460,SILVER,SILVER I,False
NA1_5312553865,IRON,IRON III,False
NA1_5312554661,GOLD,GOLD II,True
NA1_5312576456,SILVER,SILVER I,True
NA1_5312578214,IRON,IRON III,False
NA1_5312584487,SILVER,SILVER II,True
NA1_5312598319,SILVER,SILVER I,False
NA1_5312601713,SILVER,SILVER II,False
NA1_5312622485,SILVER,SILVER III,False
NA1_5312624362,PLATINUM,PLATINUM IV,True
NA1_5312625629,EMERALD,EMERALD III,False
NA1_5312633812,SILVER,SILVER III,True
NA1_5312639965,PLATINUM,PLATINUM IV,True
NA1_5312643585,SILVER,SILVER III,False
NA1_5312651611,SILVER,SILVER III,True
NA1_5312655763,SILVER,SILVER III,True
NA1_5312764625,BRONZE,BRONZE III,True
NA1_5312770097,SILVER,SILVER II,False
NA1_5312779655,BRONZE,BRONZE III,True
NA1_5312789612,PLATINUM,PLATINUM III,True
NA1_5312794751,BRONZE,BRONZE III,False
NA1_5312795374,BRONZE,BRONZE IV,True
NA1_5312804821,GOLD,GOLD II,True
NA1_5312812896,BRONZE,BRONZE IV,False
NA1_5312813047,BRONZE,BRONZE III,False
NA1_5312826571,IRON,IRON IV,False
NA1_5312830339,BRONZE,BRONZE III,True
NA1_5312840717,IRON,IRON IV,False
NA1_5312844832,BRONZE,BRONZE III,False
NA1_5312855137,GOLD,GOLD I,True
NA1_5312856239,GOLD,GOLD I,False
NA1_5312865655,SILVER,SILVER III,False
NA1_5312888401,SILVER,SILVER I,True
NA1_5312897432,SILVER,SILVER III,True
NA1_5312904647,SILVER,SILVER I,False
NA1_5312918178,BRONZE,BRONZE II,False
NA1_5312956745,IRON,IRON III,False
NA1_5312959790,BRONZE,BRONZE IV,False
NA1_5312975245,SILVER,SILVER II,False
NA1_5312995241,BRONZE,BRONZE II,True
NA1_5312997946,BRONZE,BRONZE II,True
NA1_5313017847,IRON,IRON III,True
NA1_5313022161,BRONZE,BRONZE II,True
NA1_5313033962,PLATINUM,PLATINUM III,True
NA1_5313048958,BRONZE,BRONZE I,False
NA1_5313050749,IRON,IRON III,False
NA1_5313080106,BRONZE,BRONZE I,False
NA1_5313080648,SILVER,SILVER IV,False
NA1_5313101397,SILVER,SILVER I,True
NA1_5313112005,SILVER,SILVER IV,True
NA1_5313113786,DIAMOND,DIAMOND II,True
NA1_5313115617,BRONZE,BRONZE I,False
NA1_5313132765,SILVER,SILVER I,True
NA1_5313140686,BRONZE,BRONZE I,True
NA1_5313152070,SILVER,SILVER IV,True
NA1_5313166783,BRONZE,BRONZE I,False
NA1_5313169499,GOLD,GOLD III,True
NA1_5313187121,BRONZE,BRONZE I,True
NA1_5313196582,EMERALD,EMERALD III,True
NA1_5313199957,SILVER,SILVER III,True
NA1_5313210594,PLATINUM,PLATINUM II,False
NA1_5313222903,EMERALD,EMERALD II,True
NA1_5313253091,SILVER,SILVER III,True
NA1_5313280459,GOLD,GOLD III,True
NA1_5313311586,GOLD,GOLD III,False
NA1_5313324863,GOLD,GOLD III,False
NA1_5313377739,BRONZE,BRONZE I,False
NA1_5313380682,EMERALD,EMERALD I,False
NA1_5313393258,BRONZE,BRONZE I,True
NA1_5313412000,BRONZE,BRONZE I,False
NA1_5313429594,IRON,IRON III,False
NA1_5313443860,EMERALD,EMERALD I,False
NA1_5313459091,EMERALD,EMERALD I,False
NA1_5313466956,IRON,IRON III,True
NA1_5313471336,GOLD,GOLD II,True
NA1_5313471698,EMERALD,EMERALD I,True
NA1_5313473532,IRON,IRON III,True
NA1_5313481247,IRON,IRON III,False
NA1_5313483485,IRON,IRON III,True
NA1_5313489554,GOLD,GOLD II,False
NA1_5313493934,EMERALD,EMERALD I,True
NA1_5313500231,IRON,IRON III,False
NA1_5313508228,SILVER,SILVER I,False
NA1_5313514418,IRON,IRON III,True
NA1_5313516201,EMERALD,EMERALD I,False
NA1_5313517025,GOLD,GOLD II,True
NA1_5313518221,BRONZE,BRONZE II,True
NA1_5313542580,IRON,IRON III,True
NA1_5313562663,BRONZE,BRONZE II,True
NA1_5313575521,BRONZE,BRONZE II,True
NA1_5313600421,BRONZE,BRONZE II,True
NA1_5313606125,BRONZE,BRONZE II,False
NA1_5313608710,SILVER,SILVER II,True
NA1_5313707134,SILVER,SILVER I,True
NA1_5313732260,SILVER,SILVER I,True
NA1_5313803957,EMERALD,EMERALD IV,True
NA1_5313811032,EMERALD,EMERALD IV,False
NA1_5313816535,BRONZE,BRONZE II,False
NA1_5313821070,EMERALD,EMERALD IV,True
NA1_5313876191,BRONZE,BRONZE II,True
NA1_5313912845,BRONZE,BRONZE II,True
NA1_5313924252,EMERALD,EMERALD I,False
NA1_5313985682,GOLD,GOLD I,True
NA1_5313993477,EMERALD,EMERALD II,True
NA1_5313997775,SILVER,SILVER II,False
NA1_5314000587,GOLD,GOLD III,False
NA1_5314010101,EMERALD,EMERALD I,False
NA1_5314021914,GOLD,GOLD III,False
NA1_5314026672,EMERALD,EMERALD I,True
NA1_5314029435,BRONZE,BRONZE IV,False
NA1_5314046464,EMERALD,EMERALD I,True
NA1_5314064913,BRONZE,BRONZE II,True
NA1_5314073450,SILVER,SILVER II,True
NA1_5314099591,SILVER,SILVER II,True
NA1_5314113065,PLATINUM,PLATINUM IV,False
NA1_5314139218,PLATINUM,PLATINUM IV,True
NA1_5314157010,SILVER,SILVER II,True
NA1_5314183525,SILVER,SILVER II,False
NA1_5314202891,SILVER,SILVER II,True
NA1_5314276839,EMERALD,EMERALD III,True
NA1_5314329374,PLATINUM,PLATINUM I,True
NA1_5314330269,IRON,IRON III,False
NA1_5314330289,DIAMOND,DIAMOND II,False
NA1_5314356239,EMERALD,EMERALD I,False
NA1_5314410051,GOLD,GOLD I,True
NA1_5314418900,GOLD,GOLD I,False
NA1_5314430235,GOLD,GOLD I,True
NA1_5314433707,GOLD,GOLD I,False
NA1_5314439457,GOLD,GOLD I,True
NA1_5314444696,GOLD,GOLD I,True
NA1_5314509818,BRONZE,BRONZE II,False
NA1_5314511572,PLATINUM,PLATINUM III,True
NA1_5314515398,PLATINUM,PLATINUM I,True
NA1_5314515454,EMERALD,EMERALD III,True
NA1_5314534481,GOLD,GOLD III,False
NA1_5314538490,BRONZE,BRONZE IV,True
NA1_5314541322,SILVER,SILVER IV,True
NA1_5314554678,BRONZE,BRONZE IV,True
NA1_5314556305,PLATINUM,PLATINUM III,False
NA1_5314580090,PLATINUM,PLATINUM III,False
NA1_5314594022,SILVER,SILVER II,True
NA1_5314596711,IRON,IRON III,False
NA1_5314607295,SILVER,SILVER II,True
NA1_5314618794,EMERALD,EMERALD I,False
NA1_5314620468,IRON,IRON III,True
NA1_5314623582,SILVER,SILVER II,True
NA1_5314632104,PLATINUM,PLATINUM III,False
NA1_5314641385,SILVER,SILVER I,True
NA1_5314649399,SILVER,SILVER II,False
NA1_5314659685,SILVER,SILVER I,False
NA1_5314673647,BRONZE,BRONZE III,True
NA1_5314699472,BRONZE,BRONZE III,False
NA1_5314712023,GOLD,GOLD II,False
NA1_5314733899,SILVER,SILVER IV,False
NA1_5314740241,GOLD,GOLD II,True
NA1_5314809774,BRONZE,BRONZE II,False
NA1_5314810094,BRONZE,BRONZE I,True
NA1_5314825872,IRON,IRON IV,True
NA1_5314832209,IRON,IRON IV,False
NA1_5314841556,SILVER,SILVER II,False
NA1_5314847282,BRONZE,BRONZE I,True
NA1_5314870877,IRON,IRON III,True
NA1_5314875006,DIAMOND,DIAMOND II,True
NA1_5314903370,IRON,IRON III,True
NA1_5314926229,SILVER,SILVER II,True
NA1_5314948617,SILVER,SILVER II,True
NA1_5314950862,IRON,IRON III,True
NA1_5314951276,GOLD,GOLD III,False
NA1_5314965737,IRON,IRON III,False
NA1_5314981666,IRON,IRON III,True
NA1_5314988009,PLATINUM,PLATINUM I,False
NA1_5314993210,SILVER,SILVER II,False
NA1_5315015760,PLATINUM,PLATINUM II,True
NA1_5315072837,SILVER,SILVER IV,True
NA1_5315128274,BRONZE,BRONZE IV,False
NA1_5315135601,SILVER,SILVER II,True
NA1_5315150907,PLATINUM,PLATINUM I,True
NA1_5315230047,IRON,IRON III,True
NA1_5315235876,PLATINUM,PLATINUM I,True
NA1_5315254089,PLATINUM,PLATINUM I,False
NA1_5315267283,PLATINUM,PLATINUM I,True
NA1_5315288794,PLATINUM,PLATINUM I,False
NA1_5315298164,PLATINUM,PLATINUM I,True
NA1_5315323053,SILVER,SILVER I,True
NA1_5315332069,BRONZE,BRONZE I,True
NA1_5315359284,SILVER,SILVER I,False
NA1_5315360930,BRONZE,BRONZE I,False
NA1_5315390312,BRONZE,BRONZE I,False
NA1_5315390750,SILVER,SILVER III,False
NA1_5315408729,IRON,IRON I,True
NA1_5315426478,BRONZE,BRONZE II,False
NA1_5315434174,EMERALD,EMERALD IV,False
NA1_5315447434,GOLD,GOLD III,False
NA1_5315468760,BRONZE,BRONZE III,False
NA1_5315470074,GOLD,GOLD III,True
NA1_5315472186,IRON,IRON III,True
NA1_5315491020,GOLD,GOLD III,False
NA1_5315494893,IRON,IRON III,True
NA1_5315495343,BRONZE,BRONZE III,True
NA1_5315498895,IRON,IRON III,True
NA1_5315502481,SILVER,SILVER II,False
NA1_5315510644,EMERALD,EMERALD I,True
NA1_5315518189,GOLD,GOLD III,True
NA1_5315518920,IRON,IRON III,False
NA1_5315522076,BRONZE,BRONZE III,False
NA1_5315544970,BRONZE,BRONZE III,True
NA1_5315564067,BRONZE,BRONZE III,True
NA1_5315567253,PLATINUM,PLATINUM IV,True
NA1_5315601127,SILVER,SILVER III,True
NA1_5315625511,SILVER,SILVER III,True
NA1_5315694237,BRONZE,BRONZE II,False
NA1_5315720819,SILVER,SILVER I,True
NA1_5315756602,SILVER,SILVER II,True
NA1_5315794209,BRONZE,BRONZE III,False
NA1_5315820045,BRONZE,BRONZE IV,False
NA1_5315823405,BRONZE,BRONZE III,False
NA1_5315842659,GOLD,GOLD I,False
NA1_5315844386,PLATINUM,PLATINUM I,False
NA1_5315845390,SILVER,SILVER I,True
NA1_5315855057,SILVER,SILVER IV,True
NA1_5315860673,GOLD,GOLD I,True
NA1_5315862633,BRONZE,BRONZE II,True
NA1_5315863174,PLATINUM,PLATINUM I,False
NA1_5315867043,EMERALD,EMERALD I,False
NA1_5315872733,SILVER,SILVER IV,True
NA1_5315883818,DIAMOND,DIAMOND II,True
NA1_5315887605,SILVER,SILVER III,True
NA1_5315887792,EMERALD,EMERALD I,False
NA1_5315889516,SILVER,SILVER II,False
NA1_5315894498,SILVER,SILVER IV,False
NA1_5315895204,PLATINUM,PLATINUM I,True
NA1_5315910420,GOLD,GOLD I,False
NA1_5315916396,PLATINUM,PLATINUM II,True
NA1_5315919069,SILVER,SILVER II,True
NA1_5315919624,PLATINUM,PLATINUM I,False
NA1_5315928101,SILVER,SILVER IV,False
NA1_5315940055,PLATINUM,PLATINUM I,False
NA1_5315941736,DIAMOND,DIAMOND II,False
NA1_5315942444,SILVER,SILVER II,False
NA1_5315945722,IRON,IRON IV,True
NA1_5315947365,GOLD,GOLD IV,True
NA1_5315956312,DIAMOND,DIAMOND II,True
NA1_5315965990,PLATINUM,PLATINUM I,False
NA1_5315973819,GOLD,GOLD IV,True
NA1_5315984857,IRON,IRON I,True
NA1_5315990495,DIAMOND,DIAMOND II,False
NA1_5316008247,BRONZE,BRONZE I,True
NA1_5316010952,DIAMOND,DIAMOND II,True
NA1_5316015596,GOLD,GOLD II,True
NA1_5316032614,SILVER,SILVER IV,False
NA1_5316037551,SILVER,SILVER IV,True
NA1_5316041189,EMERALD,EMERALD I,True
NA1_5316044060,DIAMOND,DIAMOND II,True
NA1_5316071580,GOLD,GOLD IV,False
NA1_5316077710,BRONZE,BRONZE II,True
NA1_5316082351,DIAMOND,DIAMOND II,True
NA1_5316105276,BRONZE,BRONZE II,True
NA1_5316108100,DIAMOND,DIAMOND II,True
NA1_5316132442,SILVER,SILVER IV,False
NA1_5316139244,DIAMOND,DIAMOND II,True
NA1_5316148354,IRON,IRON III,True
NA1_5316148765,GOLD,GOLD I,False
NA1_5316161461,IRON,IRON III,True
NA1_5316168691,GOLD,GOLD I,False
NA1_5316170986,PLATINUM,PLATINUM II,True
NA1_5316189735,GOLD,GOLD I,False
NA1_5316205670,GOLD,GOLD I,False
NA1_5316223960,GOLD,GOLD I,True
NA1_5316233228,GOLD,GOLD I,True
NA1_5316272765,EMERALD,EMERALD I,True
NA1_5316284281,EMERALD,EMERALD I,False
NA1_5316364375,PLATINUM,PLATINUM II,True
NA1_5316370844,DIAMOND,DIAMOND II,True
NA1_5316400327,GOLD,GOLD IV,False
NA1_5316410565,BRONZE,BRONZE III,False
NA1_5316421957,GOLD,GOLD IV,False
NA1_5316431241,BRONZE,BRONZE III,True
NA1_5316438517,SILVER,SILVER II,False
NA1_5316444185,GOLD,GOLD IV,True
NA1_5316455992,BRONZE,BRONZE III,False
NA1_5316462346,SILVER,SILVER II,True
NA1_5316473947,IRON,IRON III,False
NA1_5316488179,PLATINUM,PLATINUM III,False
NA1_5316489773,BRONZE,BRONZE III,False
NA1_5316491357,SILVER,SILVER IV,True
NA1_5316499603,PLATINUM,PLATINUM III,False
NA1_5316501945,BRONZE,BRONZE III,True
NA1_5316504299,BRONZE,BRONZE I,False
NA1_5316518195,BRONZE,BRONZE II,True
NA1_5316538621,BRONZE,BRONZE II,True
NA1_5316546742,PLATINUM,PLATINUM II,True
NA1_5316564173,SILVER,SILVER II,False
NA1_5316565231,BRONZE,BRONZE II,False
NA1_5316601807,BRONZE,BRONZE II,True
NA1_5316644986,BRONZE,BRONZE II,True
NA1_5316650363,SILVER,SILVER I,True
NA1_5316665662,PLATINUM,PLATINUM II,True
NA1_5316670152,BRONZE,BRONZE II,False
NA1_5316670748,SILVER,SILVER I,False
NA1_5316674349,BRONZE,BRONZE II,True
NA1_5316767634,DIAMOND,DIAMOND II,False
NA1_5316787009,DIAMOND,DIAMOND II,False
NA1_5316804452,BRONZE,BRONZE III,False
NA1_5316807900,DIAMOND,DIAMOND II,True
NA1_5316820076,GOLD,GOLD III,True
NA1_5316820261,DIAMOND,DIAMOND II,False
NA1_5316836368,SILVER,SILVER I,True
NA1_5316838172,DIAMOND,DIAMOND II,True
